City,Latitude,Longitude
Muldrow                                 ,35.4062034,-94.5988306
Muleshoe,34.226486,-102.7239208
Mullinville                             ,37.5861307,-99.475674
Muncie,40.1936892,-85.3865271
Muncy,41.20484,-76.7870991
Murdo,43.888322,-100.712914
Murfreesboro,35.8460396,-86.3921096
Murray,34.7851861,-84.7352262
Muscatine,41.4776121,-91.1210053
Muscatine                               ,41.4776121,-91.1210053
Muskegon,43.2341813,-86.2483921
Muskogee,35.6630196,-95.3927706
Myerstown,40.3752942,-76.3034556
Myton,40.1944043,-110.061816
Nacogdoches,31.5970503,-94.5927451
Nacogdoches                             ,31.5970503,-94.5927451
Nampa,43.5737361,-116.559631
Nampa                                   ,43.5737361,-116.559631
Nanton,46.6198085,4.8154436
Nanty Glo,40.471514,-78.834566
Napanee                                 ,44.2473883,-76.9505543
Naperville,41.7728699,-88.1479278
Napoleon,41.3922726,-84.1252243
Napoleon                                ,41.3922726,-84.1252243
Nashville,36.1622767,-86.7742984
Nashville                               ,36.1622767,-86.7742984
Natalia,29.1888671,-98.8581169
Natchez                                 ,31.5604076,-91.403171
Natchitoches                            ,31.7606732,-93.0860209
Natick                                  ,42.2836393,-71.346996
Natrona Heights                         ,40.621456,-79.7277765
Navasota,30.3885033,-96.0880028
Necedah,44.0254284,-90.07213
Nederland,52.2434979,5.6343227
Neelyville,36.561713,-90.5061465
Neenah,44.1858193,-88.462609
Neillsville,44.5604073,-90.5962609
Nelson                                  ,-41.2710849,173.2836756
Neola,41.4491259,-95.615764
Neosho,37.5566345,-95.33166
Nephi,39.7102336,-111.836321
Nevada,39.5158825,-116.853722
Nevada                                  ,39.5158825,-116.853722
New Albany,38.2856247,-85.8241312
New Alexandria,40.3949675,-79.4204948544098
New Augusta,31.2024033,-89.0347743
New Baden,38.5349571,-89.7007595
New Baltimore,42.4461934,-73.7884568
New Berlin,29.4641219,-98.1011187
New Bern,35.1084931,-77.0441143
New Boston,33.4598415,-94.4154787
New Boston                              ,33.4598415,-94.4154787
New Braunfels,29.7028266,-98.1257348
New Carlisle,48.008789,-65.324508
New Castle,40.9999202,-80.3471856
New Castle                              ,40.9999202,-80.3471856
New Church                              ,52.0122886,4.36072215368205
New Concord,39.9934992,-81.7338559
New Cumberland                          ,40.4967329,-80.6067392
New Deal,33.7373052,-101.836558
New Florence,40.3803492,-79.075308
New Hampton,43.059421,-92.3181158
New Haven,41.3082138,-72.9250518
New Holstein,43.9499924,-88.0842643
New Iberia,30.0035365,-91.8187285
New Iberia                              ,30.0035365,-91.8187285
New Lenox,41.5119761,-87.9656098
New Lenox                               ,41.5119761,-87.9656098
New Lisbon,42.5878535,-75.1840544
New London,41.3556187,-72.0997804
New Madrid,36.5749606,-89.6780945
New Martinsville,39.6445214,-80.8575993
New Milford,41.5770993,-73.4105803
New Orleans,29.9759983,-90.0782127
New Orleans                             ,29.9759983,-90.0782127
New Paris,39.8569934,-84.7932918
New Paris                               ,39.8569934,-84.7932918
New Philadelphia,40.4897871,-81.4456706
New Prague,44.5433331,-93.5760445
New Richmond,38.9486757,-84.2799366
New Salem,39.7075473,-90.8476304
New Springfield,40.917222,-80.6058743
New Stanton                             ,40.2192258,-79.6097255
New Town                                ,50.0789658,14.4233288
New Ulm,44.3140261,-94.4614177
New Underwood,44.09332,-102.836282
New Virginia,41.180595,-93.7300396
New Westminster,49.2067726,-122.9108818
New York Mills,46.5180469,-95.3763155
Newark,40.735657,-74.1723667
Newark                                  ,40.735657,-74.1723667
Newberry,34.3266879,-81.5830086
Newberry                                ,34.3266879,-81.5830086
Newburg,48.7149712,-100.9129201
Newburg                                 ,48.7149712,-100.9129201
Newburgh,41.5034271,-74.0104179
Newcastle,54.9738474,-1.6131572
Newcomerstown,40.2722923,-81.6059541
Newfield,43.6481409,-70.846705
Newkirk                                 ,36.8823649,-97.0536785
Newnan,33.3806716,-84.7996573
Newport,41.4899827,-71.3137707
Newport                                 ,41.4899827,-71.3137707
Newport News,36.9775016,-76.42977
Newton,30.8118989,-93.740504
Newton Falls,41.18839,-80.978147
Newton Lower Falls                      ,42.3253802,-71.2577405
Niagara Falls,43.08436,-79.0614686
Nicholasville,37.8806341,-84.5729961
Nichols,41.4812476,-91.3076361
Niles,42.0289319,-87.8122348
Ninnekah,34.9478454,-97.9239308
Niota,35.5134072,-84.5452097
Nisku                                   ,53.333333,-113.533333
Nitro,48.31295,18.0894593
Nixon,29.2696579,-97.7625132
Nogales,38.5865813,-6.7491704
Nokomis,51.510452,-105.008698
Norfolk,52.666667,1
Normal,40.5092961,-88.9843937
Norman,35.2225717,-97.4394816
North Augusta,33.4943487,-81.9705909
North Augusta                           ,33.4943487,-81.9705909
North Baltimore,41.1828302,-83.6782668
North Baltimore                         ,41.1828302,-83.6782668
North Bend,47.4957757,-121.784889
North Bergen                            ,40.8042674,-74.012084
North Billerica,42.5834258,-71.2845035
North Branch,45.5113515,-92.9802176
North Brunswick,40.4539249,-74.476545
North Brunswick                         ,40.4539249,-74.476545
North Canton,40.875891,-81.4023356
North Charleston,32.8546197,-79.9748103
North Chicago,42.327724,-87.8394189
North East,-21.0244816,27.5147504
North Fort Myers,26.7107375,-81.813006459826
North Haven,41.0128704,-72.3129721
North Jackson,41.1001272,-80.8571741
North Las Vegas,36.2005843,-115.121584
North Liberty,41.7478297,-91.6064397
North Lima,40.9482165,-80.658496
North Lima                              ,40.9482165,-80.658496
North Little Rock,34.769536,-92.2670941
North Little Rock                       ,34.769536,-92.2670941
North Oxford,51.7694562,-1.263308
North Platte,41.1238873,-100.7654232
North Salt Lake,40.8485564,-111.906882
North Salt Lake                         ,40.8485564,-111.906882
North Sioux City,42.5246831,-96.4872384
North Stonington,41.4411845,-71.8812698
North Vernon,39.006165,-85.6235796
Northfield,44.4582041,-93.161159
Northport,40.9009595,-73.343167
Northwood,43.4441245,-93.2210371
Northwood                               ,43.4441245,-93.2210371
Norton,39.7944702,-99.9100033
Norwalk,41.1175966,-73.4078968
Norwood,42.194543,-71.1994976
Norwood Young America                   ,44.7735732,-93.9216348
Nottingham,52.9534193,-1.1496461
Nowata,36.7798848,-95.6226184
Oak City,39.3747876,-112.335844
Oak Creek,42.898729,-87.9177966
Oak Grove,45.3407981,-93.326897
Oakdale,44.985624,-92.9645794
Oakes,46.138579,-98.090379
Oakland,37.8044557,-122.271356
Oakley,37.9974219,-121.7124536
Oakwood,51.6473302,-0.1312548
Oberlin,41.2939386,-82.2173786
Oberlin                                 ,41.2939386,-82.2173786
Ocala,29.1871986,-82.1400923
Ocala                                   ,29.1871986,-82.1400923
Ocean Springs,30.4112904,-88.8279165
Ocilla,31.5943567,-83.2504328
Odebolt,42.3121507,-95.2520585
Odem,27.9503135,-97.5832437
Odessa,46.4843023,30.7322878
Odessa                                  ,46.4843023,30.7322878
Odonnell,45.0537486,-93.4888606
Oelwein,42.6778743,-91.9145143
Ogallala,41.1248328,-101.7189583
Ogden,41.2230048,-111.9738429
Ogden                                   ,41.2230048,-111.9738429
Ogilvie,45.8321825,-93.4263416
Oglesby,31.4185003,-97.5072379
Okawville,38.4342164,-89.5503676
Okeechobee,27.3923408,-80.8873655
Okemah,35.4325854,-96.3050064
Oklahoma City,35.4729886,-97.5170536
Okmulgee,35.6677078,-95.9690122
Okmulgee                                ,35.6677078,-95.9690122
Okolona                                 ,34.0020146,-88.7547357
Olathe,38.8838856,-94.81887
Oldcastle,33.41965725,-83.558667636816
Olive Branch,34.9617605,-89.8295315
Olmito,26.0194434,-97.5347089
Olney,33.3711244,-98.7566946
Olympia,37.6382503,21.6305660240117
Omaha,41.2587459,-95.9383758
Omak,48.4109853,-119.52755
Omro,44.0394988,-88.7442754
Onalaska,30.805746,-95.1163261
Onawa,42.0268269,-96.0974618
Oneill                                  ,33.3272787,-117.3266405
Oneonta,33.9481955,-86.472938
Ontario,50.000678,-86.000977
Oologah                                 ,36.4470387,-95.7083151
Oostburg,51.3271917,3.4895533
Opa Locka,25.9023168,-80.2503271
Opelika,32.6454116,-85.3782795
Opelousas,30.5335302,-92.081509
Opelousas                               ,30.5335302,-92.081509
Orange,33.750631,-117.8722311
Orange Grove,-26.1619444,28.09
Orangeburg,33.4918203,-80.8556476
Ord,41.9782523,-87.9092355259841
Oregon,43.9792797,-120.737257
Oregon                                  ,43.9792797,-120.737257
Orem,40.2981599,-111.6944313
Orla,50.7198999,11.6920794
Orlando,28.5421109,-81.3790304
Orlando                                 ,28.5421109,-81.3790304
Ormond Beach,29.2854132,-81.0557921
Orono                                   ,44.883607,-68.672791
Oronoco,44.1642851,-92.5350748
Orrville,40.8436664,-81.7640212
Ortonville,45.304687,-96.444779
Orwigsburg,40.6548566,-76.1007318
Osceola,28.0443842,-81.1437541
Osceola                                 ,28.0443842,-81.1437541
Oshkosh,44.0206919,-88.5408574
Osseo,45.1193908,-93.4024558
Oswego,43.4112973,-76.1279841
Otego,42.3973023,-75.1735017
Otego                                   ,42.3973023,-75.1735017
Ottawa,45.4208777,-75.6901106
Ottawa                                  ,45.4208777,-75.6901106
Ottawa Lake,41.7641517,-83.7493869
Ottumwa,41.0195659,-92.4116886
Overbrook,38.7805607,-95.5572026
Overton                                 ,36.3396292,-85.286641
Owatonna,44.0839937,-93.2261076
Owensboro,37.7742152,-87.1133304
Owensville                              ,39.1227966,-84.1357572
Oxford,51.7520131,-1.2578499
Ozark,36.6467816,-92.4575198
Ozona                                   ,30.7098786,-101.2036387
Pacific                                 ,46.5334929,-123.768029
Pacific Junction,41.0186897,-95.8003095
Paducah,37.0833893,-88.6000478
Paducah                                 ,37.0833893,-88.6000478
Page,40.736337,-95.1602396
Page                                    ,40.736337,-95.1602396
Pageland,34.7719578,-80.3914661
Paige,30.2116519,-97.1132832
Painted Post,42.1620186,-77.0941366
Palatine,42.1105779,-88.0336888
Palatka,29.6487882,-81.6372111
Palestine,31.46242095,34.2627215119511
Palisade,46.7132862,-93.4885687
Palisades Park,40.8481556,-73.997639
Palisades Park                          ,40.8481556,-73.997639
Palm Bay,27.9946969,-80.6366144
Palmer,61.5995703,-149.11109
Palmetto,27.5214269,-82.5723193
Palmetto                                ,27.5214269,-82.5723193
Palmyra,5.882204,-162.0748745
Pampa,35.536297,-100.9601552
Pampa                                   ,35.536297,-100.9601552
Pana,18.5213738,73.8545071
Panama City,30.1586518,-85.6602936
Panhandle,35.3454847,-101.3804082
Parachute,39.446423,-108.052267203807
Paris,48.8588897,2.32004102172008
Parish,43.406181,-76.125758
Park City,40.6460921,-111.4979963
Park Falls,45.9338249,-90.4517454
Park Hills,39.0714491,-84.5321652
Park Rapids,46.9221813,-95.0586322
Parkersburg,39.2667309,-81.5620755
Parkman,45.1336651,-69.4331038
Parma,44.6952006,10.0979868969045
Parowan,37.8421975,-112.8279996
Parsons,37.3407838,-95.2596295
Pasco,28.2996183,-82.4522702
Pasco                                   ,28.2996183,-82.4522702
Pass Lake,39.65475235,-105.878942079787
Paulding,33.8908526,-84.8569161
Pauls Valley,34.7392055,-97.218509
Pauls Valley                            ,34.7392055,-97.218509
Paulsboro,39.830391,-75.2404608
Paw Paw                                 ,42.2178171,-85.8911246
Pawnee                                  ,38.1858758,-99.240825
Paynesville,45.3804687,-94.711892
Payson,34.2406479,-111.323026
Peabody,42.5278731,-70.9286609
Pearl,32.2735792,-90.127881
Pearl River                             ,23.1118934,113.3255767
Pearsall,28.8921939,-99.095033
Pecos,30.7857437,-102.8065415
Pecos                                   ,30.7857437,-102.8065415
Peculiar,38.7145481,-94.4611204
Pekin,39.9057136,116.3912972
Pelahatchie,32.3132159,-89.7989402
Pelahatchie                             ,32.3132159,-89.7989402
Pelham,33.285669,-86.8099884
Pell City,33.5862149,-86.2860888
Pella,45.8016249,8.3847792
Pelzer,34.6423372,-82.4559598
Pembina                                 ,48.7530787,-97.5532833
Pendleton,38.6914606,-84.3689142
Pennington,48.0513335,-96.0829271
Penns Grove,39.7295581,-75.4679734
Pennsauken,39.9562238,-75.0579502
Pensacola,30.421309,-87.2169149
Peoria,40.6938609,-89.5891008
Peosta,42.4469535,-90.8433797
Peotone,41.3323725,-87.7850863
Percival,40.748842,-95.8131914
Perham,46.5944042,-95.5725415
Perkins,40.8501242,-101.6522162
Perry,40.3966461,-77.2890283
Perry                                   ,40.3966461,-77.2890283
Perryopolis,40.0871147,-79.7507138
Perrysburg,41.5571178,-83.6279321
Perrysburg                              ,41.5571178,-83.6279321
Perryton,36.3910229,-100.8059035
Perryville,37.7275127,-89.8645455
Perryville                              ,37.7275127,-89.8645455
Perth Amboy,40.5200187,-74.2745215
Peru,-6.8699697,-75.0458515
Peshtigo,45.05443,-87.7492721
Petersburg,59.938732,30.316229
Pevely,38.2833879,-90.3951204
Pewaukee,43.0846017,-88.2139452
Pflugerville,30.4393696,-97.6200043
Pharr,26.1947962,-98.1836216
Phelps,37.913292,-91.8168126
Phenix City,32.4709761,-85.0007653
Philadelphia,39.9527237,-75.1635262
Philadelphia                            ,39.9527237,-75.1635262
Phillips,40.5888329,-102.3701723
Phillipsburg,39.756121,-99.323985
Phillipsburg                            ,39.756121,-99.323985
Phoenix,33.4484367,-112.074141
Phoenix                                 ,33.4484367,-112.074141
Picayune,30.5254692,-89.6795084
Pickens                                 ,34.4630619,-84.4682402
Pickering,43.835765,-79.090576
Piedmont,45.060735,7.923549
Piedmont                                ,45.060735,7.923549
Pierceton,41.2003229,-85.7055417
Pierre,44.3683644,-100.351136
Pierson,42.5441562,-95.867513
Pillager,46.3299668,-94.4741744
Pilot Mountain,51.1869891,-115.8252979
Pinconning,43.853633,-83.964987
Pine Bluff,34.2157064,-92.0140402
Pine Bluffs,41.179678,-104.0667789
Pine City,45.8260672,-92.9685423
Pine Grove,40.5484233,-76.3846781
Pinehurst,30.1071543,-93.7746117
Pinetops,35.7884908,-77.6377521
Pioneer,42.6539872,-94.3914906
Pipestone,44.0270012,-96.2566582
Pittsboro,35.7201229,-79.1771539
Pittsburgh,40.4416941,-79.9900861
Pittston,41.3259134,-75.7893604
Plainfield,41.6086711,-88.2054345
Plainfield                              ,41.6086711,-88.2054345
Plains,33.1892387,-102.827274
Plainview,34.1847936,-101.706841
Plankinton                              ,43.714461,-98.485005
Plano,33.0136764,-96.6925096
Plant City,28.01633,-82.1234803
Plaquemine                              ,30.2840655,-91.2370772
Platte City,39.3671841,-94.7795799
Platteville                             ,42.7342942,-90.4784451
Plattsburgh                             ,44.6951801,-73.4549227
Pleasant Hill                           ,37.9479786,-122.0607963
Pleasant View,36.3942164,-87.0366685
Pleasanton,37.6624312,-121.8746789
Pleasanton                              ,37.6624312,-121.8746789
Plentywood,48.77475,-104.562458
Plover,42.8783598,-94.6234034
Plymouth,50.3714122,-4.1424451
Pocahontas,42.7262681,-94.6477383
Pocatello,42.8620287,-112.450627
Pocatello                               ,42.8620287,-112.450627
Polk City,41.7712593,-93.7137441
Pompano Beach,26.2378597,-80.1247667
Pooler,32.1158983,-81.2495131
Poplar Bluff,36.7568327,-90.3957115
Poplar Bluff                            ,36.7568327,-90.3957115
Poplar Grove                            ,42.3683522,-88.822047
Poplarville,30.8401495,-89.5342315
Port Allen,30.45335,-91.2100569
Port Allen                              ,30.45335,-91.2100569
Port Barre,30.5601953,-91.9540055
Port Barre                              ,30.5601953,-91.9540055
Port Clinton,41.5119954,-82.9376919
Port Huron                              ,42.9760854,-82.4333742
Port Wentworth,32.149092,-81.1631681
Port Wentworth                          ,32.149092,-81.1631681
Portage,41.1496775,-81.2082
Portage La Prairie                      ,49.972422,-98.289185
Portales,34.1859636,-103.3373367
Portersville,40.9255114,-80.1442551
Portia,36.0864591,-91.0673461
Portland,45.5202471,-122.674194
Portsmouth,50.800031,-1.0906023
Posen,52.4006632,16.9197325917809
Post,33.1909246,-101.380662
Post Falls,47.7110106,-116.9480877
Postville,43.0865887,-91.5684784
Poteau,35.0568053,-94.6199966
Pound,37.1237146,-82.6012667
Powhatan,37.5531622,-77.9112655
Powhattan,39.7598084,-95.633232792142
Poynette,43.3912031,-89.402862
Prairie Du Chien,43.05194,-91.1409933
Prairie Du Sac,43.2920249,-89.7222092
Prairie Hill,44.2356896,-120.3516685
Pratt,37.6280602,-98.7485305
Prattville,32.4600136,-86.4753174
Premont,50.0136111,3.3947222
Prentice,45.5459408,-90.2875802
Prescott,34.539984,-112.468812
Prince George                           ,37.1815024,-77.2153144
Princeton,40.3496953,-74.6597376
Princeton                               ,40.3496953,-74.6597376
Prosperity,37.8365023,-81.2017684
Prosser,46.2067583,-119.76916
Providence Forge,37.4424264,-77.0439583
Pryor,36.3084275,-95.3169136
Pueblo,38.263995,-104.6141867
Pueblo Of Acoma,34.8960604,-107.5819746
Pulaski,37.2314232,-89.1183427
Pulaski                                 ,37.2314232,-89.1183427
Punta Gorda,26.9351529,-82.0512058
Purdy,36.8172863,-93.92076
Purvis                                  ,31.1443351,-89.406955
Pyote,31.5366066,-103.126191
Quaker City                             ,40.6595372,-75.8788115
Quanah,34.2937246,-99.7423674
Quartzsite,33.6669903,-114.21681
Queen City,33.1487411,-94.150187
Queensbury,43.3618532,-73.6652451
Quesnel                                 ,52.9794279,-122.493627
Quinton,35.1229291,-95.370592
Qulin                                   ,36.5958908,-90.2473247
Rabun Gap                               ,34.947184,-83.3978078
Raceland,38.5399754,-82.7283275
Raeford,34.9809996,-79.2241998
Raleigh,35.7803977,-78.6390989
Raleigh                                 ,35.7803977,-78.6390989
Ramer,35.0695303,-88.622272
Randall,34.9444713,-101.8850309
Randlett,34.1773143,-98.4636659
Randolph,38.0472916,-89.8107962
Ranger,32.4693688,-98.6799442
Rankin,32.2338702,-89.9484651
Rantoul,40.3083672,-88.1558785
Raphine,37.9373548,-79.2328102
Rapid City,44.0806041,-103.228023
Rapid River,44.7693131,-70.9678411
Rapid River                             ,44.7693131,-70.9678411
Raton,36.8979234,-104.4354816
Ravenel,49.514545,2.5039066
Ravenna,44.3640607,12.0590094908639
Rawlins,39.7904797,-101.0994722
Rawlins                                 ,39.7904797,-101.0994722
Raymond,46.9707059,2.6854848
Rayne,30.234925,-92.2684617
Rayne                                   ,30.234925,-92.2684617
Rayville,32.4746949,-91.7568292
Red Banks,44.6111046,-87.8631552
Red Creek                               ,43.247289,-76.723564
Red Deer,52.2690628,-113.8141464
Red Deer                                ,52.2690628,-113.8141464
Red Oak,41.0095189,-95.228247
Red Rock,36.6044451,-109.060653
Red Wing                                ,44.5624676,-92.5338013
Reddick,29.3666393,-82.1973184
Redford,56.5870947,-2.7132204
Redford                                 ,56.5870947,-2.7132204
Redgranite,44.0434143,-89.1008881
Redwood Falls,44.5393721,-95.1164478
Reed City,43.875017,-85.51005
Reedsburg,43.5325234,-90.0080595
Reedsville,39.5106408,-79.7983924
Refugio,28.3171012,-97.2394101
Regina,50.4479733,-104.6158764
Register,32.3671237,-81.8840039
Reidsville,36.3548586,-79.6644748
Remington,39.2281144,-84.3213275
Reno,39.5261206,-119.8126581
Reno                                    ,39.5261206,-119.8126581
Rensselaer,42.7091389,-73.5107732
Rensselaer                              ,42.7091389,-73.5107732
Republic,39.8266503,-97.6580834
Resaca,34.5803628,-84.9432765
Reserve,39.976148,-95.5650594446803
Rhinelander,45.636623,-89.412075
Rhome,33.0534563,-97.4719662
Rice,38.3266261,-98.2007179
Rice Lake,46.9073068,-92.1115567134258
Rich Hill,38.0964191,-94.3610616
Rich Square                             ,36.2737186,-77.2845336
Richardton,46.8838957,-102.3157292
Richburg,42.0884,-78.153343
Richfield,44.8766431,-93.2877877
Richfield                               ,44.8766431,-93.2877877
Richland,38.7060457,-88.0949352
Richland                                ,38.7060457,-88.0949352
Richland Center,43.3355298,-90.3854141
Richlands,37.0944752,-81.7997182
Richmond,37.5385087,-77.43428
Richmond                                ,37.5385087,-77.43428
Richmond Hill,43.8801166,-79.4392925
Richwood,29.0560789,-95.4099403
Ridgedale                               ,53.0577273,-104.1531035
Ridgefield,41.2814842,-73.4981792
Ridgeway,43.2969047,-91.9895287
Ridgeway                                ,43.2969047,-91.9895287
Riegelwood                              ,34.3398906,-78.2252766
Rifle,39.5347023,-107.7831199
Rincon,32.2960289,-81.2353905
Ringgold,40.7399875,-94.2547473
Ringoes,40.4289354,-74.8675019
Rio Grande City,26.3827771,-98.8205251
Rio Rico,26.0577855,-97.8897178
Ripley,36.6478735,-90.8887906
Ripley                                  ,36.6478735,-90.8887906
Ripon,54.1362169,-1.5238006
Rising Fawn,34.7600791,-85.531076
Rittman,40.9723644,-81.7811745
Ritzville,47.1268749,-118.380847
River Falls,44.8596498,-92.6255048
Riverdale,41.6333678,-87.6331021
Riverside,33.9824949,-117.374238
Riverton,43.0247245,-108.380727
Riverton                                ,43.0247245,-108.380727
Riverview                               ,38.7478279,-90.2114995
Riviera,27.2987386,-97.8143004
Roanoke,37.270973,-79.9414313
Roanoke                                 ,37.270973,-79.9414313
Roans Prairie,30.5836549,-95.943324
Robert Lee,31.8952852,-100.483126
Roberts,35.8309752,-100.8058034
Robertsdale,30.5552959,-87.7109526
Robstown,27.7903032,-97.6688843
Roca,38.7809045,-9.4994163
Rochelle,41.9239178,-89.0687074
Rochester,43.157285,-77.615214
Rochester                               ,43.157285,-77.615214
Rock Hill,34.9248667,-81.0250784
Rock Island,41.4411786,-90.5766144
Rock Port,40.4111122,-95.5169286
Rock Rapids                             ,43.4303235,-96.1674831
Rock Springs,41.5860557,-109.2194544
Rockbridge,37.8331804,-79.4622597
Rockford,42.2713945,-89.093966
Rockford                                ,42.2713945,-89.093966
Rockmart,34.0026005,-85.0416133
Rockmart                                ,34.0026005,-85.0416133
Rockport,28.0205733,-97.0544341
Rockport                                ,28.0205733,-97.0544341
Rockville,39.0817985,-77.1516844
Rockwall,32.8923464,-96.4066987
Rockwell City,42.3952576,-94.6338671
Rocky Mount,35.9423833,-77.7956949
Rocky Point,40.9525987,-72.9253805
Rocky Point                             ,40.9525987,-72.9253805
Roebling,40.1159436,-74.7862734
Roebuck,34.8826085,-81.9654710090806
Rogers,36.3330154,-94.1166283
Rogersville,36.407317,-83.0054423
Roland,53.0759058,8.80732623676389
Rolla,37.9509324,-91.7708076
Rolling Prairie,41.6745495,-86.6160192
Rome,41.8933203,12.4829321
Romeoville,41.6475306,-88.0895061
Romulus,42.2222614,-83.3965995
Romulus                                 ,42.2222614,-83.3965995
Ronks,40.0262104,-76.168566
Roosevelt,48.3069516,-104.9709901
Ropesville,33.4134229,-102.15434
Roscoe,45.4338529,-94.6397247
Roseau                                  ,15.2991923,-61.3872868
Rosedale                                ,35.3919197,-119.198809783828
Rosenhayn                               ,39.4778748,-75.1277468884346
Roseville,38.7521235,-121.2880059
Rossford,41.6097726,-83.5643782
Roswell,33.3943282,-104.5229518
Roswell                                 ,33.3943282,-104.5229518
Rothsay,46.4739548,-96.2808631
Round Lake,43.5405195,-95.4683381
Round Mountain,49.7650612,-123.024059
Round O,32.9371151,-80.5409352
Royse City,32.9761045,-96.331334
Ruckersville,38.2299885,-78.377614641419
Rugby                                   ,52.3726682,-1.2620038
Rural Hall,36.2404158,-80.2933838
Rural Retreat                           ,36.8937299,-81.2759341
Rush City,45.6855145,-92.9654903
Rushford,43.8082606,-91.7531265
Russell,38.8970508,-98.7980433
Russell Springs,38.9122295,-101.1801504
Russellville,35.2784173,-93.1337856
Rustburg,37.2768113,-79.1008543
Ruston,32.5297498,-92.6386604
Ruther Glen,37.9287494,-77.4558151
Rutland,52.6423036,-0.663264307702667
S Coffeyville,36.9945248,-95.6202552
SALINA,38.8402805,-97.6114237
SAMSON,47.0538,5.87948
SOUTH BEND,41.6833813,-86.2500066
Sabetha                                 ,39.9034278,-95.8018257
Sadieville,38.3892392,-84.5374424
Safford,32.8332698,-109.7131615
Saginaw,43.4200387,-83.9490365
Saint Albans,44.8107911,-73.0833607
Saint Albans                            ,44.8107911,-73.0833607
Saint Augustine,29.8946952,-81.3145395
Saint Charles,38.783855,-90.481677
Saint Charles                           ,38.783855,-90.481677
Saint Clair,38.4616972,-89.9324347
Saint Cloud,48.8437412,2.219344
Saint Croix                             ,17.7289564,-64.7590159785835
Saint Croix Falls                       ,46.08046265,-92.2228592516342
Saint Francisville,30.7807244,-91.3763353
Saint Gabriel                           ,46.31316395,-73.3807920943473
Saint George,12.0535331,-61.751805
Saint George                            ,12.0535331,-61.751805
Saint Ignace                            ,45.8686238,-84.7278281
Saint James,48.5232,-1.32375
Saint Johns,29.9032284,-81.4145468
Saint Johnsbury,44.419494,-72.0156532
Saint Joseph,49.5344534,-1.529802
Saint Louis,38.6280278,-90.1910154
Saint Louis                             ,38.6280278,-90.1910154
Saint Martinville                       ,30.1252011,-91.8334498
Saint Marys,39.194164,-96.0711041
Saint Matthews,33.664876,-80.7778681
Saint Michael,13.1182985,-59.6015782847927
Saint Paul,44.9497487,-93.0931028
Saint Pauls                             ,34.8070226,-78.9707787
Saint Peter,13.26197795,-59.6207444195956
Saint Peters,38.791612,-90.5958468
Saint Robert,45.2549408,1.2935658
Saint Rose,38.6842146,-89.5545304
Saint Rose                              ,38.6842146,-89.5545304
Saint Stephen,45.1926679,-67.2760077
Saint Thomas,49.4972,3.82019
Saint-Liboire,45.6524925,-72.7601431
Sainte Genevieve                        ,37.88958,-90.1856637
Salado,30.9468791,-97.5371631
Salamanca                               ,40.9651572,-5.6640182
Salem,44.9391565,-123.033121
Salem                                   ,44.9391565,-123.033121
Salina,38.8402805,-97.6114237
Salina                                  ,38.8402805,-97.6114237
Salisbury,51.0690613,-1.7954134
Salome,50.5365,2.83819
Salt Lake City,40.7596198,-111.886797
Salt Lake City                          ,40.7596198,-111.886797
Saltillo                                ,25.4230425,-100.9927509
Saluda                                  ,37.6061278,-76.5950652
San Angelo,31.4649685,-100.4405094
San Antonio,29.4246002,-98.4951405
San Antonio                             ,29.4246002,-98.4951405
San Augustine,31.3970365,-94.1751389
San Jon,35.1064347,-103.3309382
San Marcos,29.8826436,-97.9405828
San Simon,32.2665117,-109.2270613
Sanborn                                 ,44.0089691,-98.0834349
Sandersville,32.9832812,-82.8116031
Sandston,46.1310598,-92.8674231
Sandusky,41.2951563,-83.1555438
Sanford,35.4798757,-79.1802994
Sanger,33.3631706,-97.1739028
Sangerfield,42.9139589,-75.3790591
Santa Anna,31.741298,-99.3250979
Santa Rosa,38.4404925,-122.7141049
Santa Teresa,-22.9215542,-43.1860269
Santaquin,39.9755101,-111.7852106
Santo,-15.15634105,167.05107047173
Santo                                   ,-15.15634105,167.05107047173
Sapulpa,36.0005035,-96.1049612
Saraland,30.820742,-88.0705556
Sarcoxie,37.0692266,-94.1166043
Sardinia                                ,40.0912813,9.0305773
Sarnia                                  ,42.9743821,-82.403533
Saskatoon,52.131802,-106.660767
Satsuma,30.853241,-88.0561106
Sauk Centre,45.737465,-94.9525216
Sauk Rapids,45.5913275,-94.1673802
Saukville,43.3811281,-87.9404718
Sault Sainte Marie,46.5126554,-84.3330301
Sault Ste Marie,46.5126554,-84.3330301
Savage,44.7779041,-93.3356204
Savannah,32.0790074,-81.0921335
Sawyer,45.8731634,-91.1468287
Sayre,35.2979543,-99.6399648
Scarborough,54.2820009,-0.4011868
Schenectady,42.8142432,-73.9395687
Schertz,29.5641617,-98.2695702
Schiller Park,41.9558637,-87.8708965
Schofield,44.9096907,-89.6045659
Schriever                               ,29.7386285,-90.8102662556337
Schuyler,40.1370869,-90.5697373
Scipio,39.2455219,-112.1042955
Scooba,32.8290581,-88.4767398
Scooba                                  ,32.8290581,-88.4767398
Scott City,38.4825192,-100.907094
Scott City                              ,38.4825192,-100.907094
Scottsbluff,41.862302,-103.6627088
Scottsboro,34.6731323,-86.0338765
Scottsville,36.7533781,-86.1905424
Scottville,39.4803252,-90.1048343
Seaboard,36.4901519,-77.4413634
Seaford,38.6413452,-75.6114584
Seagoville,32.6447916,-96.5418608
